ID,UTC Start,Observing band,Duration (s),DM (pc cm^-3),DM error (pc cm^-3),DM epoch (MJD),DM chi2r,DM tres,SN,Flux (mJy),RM (rad m^-2),RM error (rad m^-2),RFI zapped (%)
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4NTY=,2025-09-06T15:40:00+00:00,LBAND,1023.5648741682242,10.39026922104716,7.133948472613785e-05,59000.0,10.2037,0.227,1154.29418945312,1.346,-2.32537,0.07,0.11625744047619048
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4NTg=,2025-09-06T15:57:06+00:00,LBAND,1023.4874903925233,10.389716809078479,0.0001730169302611766,59000.0,74.3328,0.645,1107.24072265625,1.315,-2.41794,0.06,0.2305687130905512
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4NjI=,2025-09-06T17:55:28+00:00,LBAND,1023.4874903925232,10.390213089794438,6.647805141227049e-05,59000.0,12.8103,0.182,1913.32983398438,2.03,-1.61005,0.06,0.11416480654761904
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4NTQ=,2025-09-06T14:48:42+00:00,LBAND,1022.4621553644859,10.390084960977727,5.624232278610341e-05,59000.0,7.9445,0.207,1339.22912597656,1.305,-2.44513,0.06,0.1079832062007874
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4NjY=,2025-09-06T19:03:52+00:00,LBAND,1023.5648741682242,10.39006295222828,5.855652378400562e-05,59000.0,6.7272,0.298,672.003845214844,0.727,-1.29264,0.07,0.09647817460317461
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4NTc=,2025-09-06T15:22:54+00:00,LBAND,1023.4874903925232,10.390223267639625,6.08320352299484e-05,59000.0,7.7299,0.198,1036.89367675781,1.274,-2.23009,0.07,0.10995939960629922
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4NTM=,2025-09-06T14:31:35+00:00,LBAND,1023.5648741682243,10.39016117129061,5.875872619394987e-05,59000.0,9.1764,0.218,1279.3359375,1.386,-2.23101,0.06,0.09085107037401575
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4NjE=,2025-09-06T17:38:22+00:00,LBAND,1023.5648741682243,10.389980108910596,6.553359907012085e-05,59000.0,11.1559,0.177,1824.48596191406,2.148,-1.64979,0.06,0.11134350393700787
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4MzA=,2025-09-01T18:45:22+00:00,LBAND,511.54544927102796,10.390154045498592,2.922638870782661e-05,59000.0,10.8479,0.105,2515.57250976562,3.95,-1.34775,0.04,0.10835193452380952
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4NjQ=,2025-09-06T18:29:40+00:00,LBAND,1023.5648741682242,10.389981998206663,5.869897519476165e-05,59000.0,10.8132,0.226,1244.55749511719,1.322,-1.54159,0.06,0.09794076033464567
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4NjU=,2025-09-06T18:46:47+00:00,LBAND,1022.5395391401868,10.3902062838847,0.00010320108101944486,59000.0,22.396,0.467,910.524475097656,0.964,-1.42758,0.07,0.08859036663385826
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4NjA=,2025-09-06T17:21:16+00:00,LBAND,1023.5648741682243,10.390015157998134,0.00010595465746627417,59000.0,28.8001,0.281,1704.05285644531,1.926,-1.80726,0.07,0.11216627706692914
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4MjU=,2025-09-01T17:31:09+00:00,LBAND,254.47654639252332,10.390195136909329,3.374720501206292e-05,59000.0,0.6576,0.062,880.064392089844,2.217,-1.75996,0.09,0.12062121975806452
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4NjM=,2025-09-06T18:12:34+00:00,LBAND,1023.4874903925232,10.390157261120752,6.341063767169457e-05,59000.0,11.6997,0.196,1584.205078125,1.733,-1.49347,0.06,0.10318497785433071
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4NTk=,2025-09-06T17:04:10+00:00,LBAND,1023.5648741682243,10.390320793330028,9.989707923155993e-05,59000.0,35.7704,0.355,1460.82922363281,1.79,-1.81574,0.05,0.1519900344488189
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4Njc=,2025-09-06T19:20:59+00:00,LBAND,1022.5395391401869,10.39017392754543,4.27193013961034e-05,59000.0,3.916,0.217,678.733581542969,0.703,-1.418,0.07,0.10649144931102363
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4NTU=,2025-09-06T15:05:47+00:00,LBAND,1023.4874903925232,10.390363111727563,7.683026737715676e-05,59000.0,13.8177,0.287,1047.47595214844,1.229,-2.31289,0.07,0.17919537401574803
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4NTI=,2025-09-06T14:14:29+00:00,LBAND,1023.4874903925233,10.390142986058763,8.401199492420766e-05,59000.0,16.6198,0.28,1360.40441894531,1.431,-2.34655,0.06,0.10899052657480315
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4NzU=,2025-09-06T21:55:35+00:00,LBAND,1023.5648741682242,10.390242524001975,8.051295025586255e-05,59000.0,37.3748,0.366,1507.09350585938,1.759,-1.15436,0.05,0.08264640748031496
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5MDc=,2025-09-07T12:24:03+00:00,LBAND,1023.4874903925233,10.39028540557946,6.118610890197355e-05,59000.0,9.4133,0.193,1684.43347167969,1.915,-0.922053,0.06,0.09700264517716535
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5NjA=,2025-09-12T23:08:10+00:00,LBAND,1023.4874903925232,10.390161687701044,1.472564163441515e-05,59000.0,1.3793,0.053,2033.25830078125,2.197,-1.2521,0.05,0.09214290108267717
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4Nzc=,2025-09-06T22:29:47+00:00,LBAND,1023.4874903925232,10.390085748679653,0.00011549648948789479,59000.0,29.6005,0.29,2122.73095703125,2.259,-1.13327,0.07,0.09356545275590551
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4OTA=,2025-09-05T23:45:26+00:00,LBAND,1022.5395391401868,10.390176636297788,6.617916905432328e-05,59000.0,6.0045,0.226,950.880920410156,1.09,-1.17988,0.08,0.0925658218503937
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5Mjc=,2025-09-07T22:21:58+00:00,LBAND,1023.4874903925232,10.390187826520002,5.748464013522282e-05,59000.0,8.773,0.221,1267.6943359375,1.355,-1.03452,0.06,0.07636411171259842
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5NDA=,2025-09-12T13:49:38+00:00,LBAND,1023.4874903925232,10.390131835248246,1.730180897358886e-05,59000.0,1.7007,0.056,1603.20190429688,1.74,-1.8819,0.04,0.10626845472440945
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5MjQ=,2025-09-07T21:30:41+00:00,LBAND,1022.5395391401869,10.390228638632202,5.744905631988821e-05,59000.0,11.1573,0.227,1777.96118164062,1.785,-0.976389,0.05,0.08093067956349206
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4Nzk=,2025-09-06T23:04:00+00:00,LBAND,1022.5395391401868,10.390071617465576,9.60382471302809e-05,59000.0,13.517,0.19,1922.58715820312,2.264,-1.1902,0.08,0.14092726934523808
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4ODk=,2025-09-05T23:28:19+00:00,LBAND,1023.5648741682242,10.390232065965783,5.179400163917791e-05,59000.0,4.2452,0.175,984.179260253906,1.134,-1.05724,0.08,0.09365003690944881
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5NDg=,2025-09-12T16:36:21+00:00,LBAND,1023.4874903925232,10.390113447209144,1.208909261614696e-05,59000.0,2.1852,0.05,2343.75756835938,2.704,-2.03377,0.04,0.11804103100393701
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4Njk=,2025-09-06T19:55:11+00:00,LBAND,1023.4874903925232,10.390233622422256,5.609953326362342e-05,59000.0,7.1863,0.265,843.84130859375,0.96,-1.27239,0.07,0.09252737450787402
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5MTU=,2025-09-07T14:40:51+00:00,LBAND,1023.5648741682243,10.390218787019837,3.35364798238007e-05,59000.0,4.3151,0.092,3620.92846679688,3.92,-2.17385,0.05,0.10633765994094488
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4OTY=,2025-09-05T23:11:13+00:00,LBAND,1023.4874903925232,10.390325920021906,0.00010247379311399782,59000.0,25.5301,0.372,1192.59826660156,1.329,-0.978509,0.07,0.12579970472440946
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4ODc=,2025-09-05T22:02:49+00:00,LBAND,1023.4874903925232,10.389979560086344,6.22834722288791e-05,59000.0,13.886,0.192,1577.49560546875,1.645,-1.27271,0.06,0.10240834153543307
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5Njc=,2025-09-13T17:55:06+00:00,LBAND,1023.4874903925232,10.390150687993609,1.659871931092292e-05,59000.0,0.8499,0.058,1292.50634765625,1.46,-1.47476,0.06,0.1099363312007874
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5NDk=,2025-09-12T16:53:28+00:00,LBAND,137.26914512149528,10.390090034645429,2.484919100286248e-05,59000.0,1.1872,0.109,795.551818847656,2.473,-1.9578,0.05,0.11175537109375
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4OTQ=,2025-09-06T00:19:37+00:00,LBAND,1023.4874903925232,10.39014799372587,4.303868916917452e-05,59000.0,2.7412,0.176,751.933349609375,0.876,-0.983261,0.08,0.08699095718503937
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5MDQ=,2025-09-06T23:38:11+00:00,LBAND,1023.5648741682242,10.39004311131536,7.98132037663453e-05,59000.0,19.0888,0.256,1345.43334960938,1.609,-1.01384,0.06,0.1003783218503937
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5NDM=,2025-09-12T14:53:56+00:00,LBAND,1023.5648741682242,10.390155675442552,1.245192930982833e-05,59000.0,2.3038,0.05,2329.78100585938,2.636,-2.19671,0.04,0.11536509596456693
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4OTE=,2025-09-06T00:02:31+00:00,LBAND,1023.5648741682243,10.390166257013155,4.26686069886435e-05,59000.0,2.6491,0.158,917.643005371094,0.97,-1.22799,0.08,0.09988619586614174
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5MTA=,2025-09-07T13:15:22+00:00,LBAND,1022.5395391401868,10.390272025678659,7.744181150472993e-05,59000.0,12.9864,0.216,1717.43920898438,1.906,-1.59818,0.07,0.12390809547244094
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5Mjg=,2025-09-07T22:39:04+00:00,LBAND,1023.5648741682242,10.390184881687953,6.410144985935988e-05,59000.0,10.9551,0.236,1380.38549804688,1.456,-0.968342,0.07,0.08042689732142858
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5NDU=,2025-09-12T15:28:08+00:00,LBAND,1023.5648741682243,10.390156987644314,1.067730861463046e-05,59000.0,1.4292,0.038,2256.22192382812,2.747,-2.24888,0.03,0.17338634672619047
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5MTc=,2025-09-07T15:15:04+00:00,LBAND,1023.4874903925232,10.389991346676908,6.208512203381247e-05,59000.0,20.7815,0.196,3770.38623046875,4.23,-2.30935,0.04,0.17755611359126985
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5MDE=,2025-09-06T13:40:17+00:00,LBAND,1023.4874903925232,10.390135932766496,4.868225918977248e-05,59000.0,5.8395,0.133,1441.33972167969,1.753,-1.95491,0.07,0.10167784202755906
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4NzY=,2025-09-06T22:12:42+00:00,LBAND,1022.5395391401868,10.390047111433347,0.00010810890435631783,59000.0,46.0561,0.389,1945.41931152344,2.038,-1.13979,0.05,0.08573757381889764
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5Mjk=,2025-09-07T22:56:11+00:00,LBAND,1022.5395391401868,10.39023206058857,8.144766714693982e-05,59000.0,16.7045,0.285,1373.55480957031,1.519,-0.971106,0.07,0.11482683316929133
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5NTI=,2025-09-12T20:51:22+00:00,LBAND,1023.5648741682242,10.39014277029246,1.055746699716172e-05,59000.0,1.6751,0.053,2040.87133789062,2.335,-1.19283,0.04,0.09380382627952756
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5MTM=,2025-09-07T14:06:39+00:00,LBAND,1023.4874903925232,10.390113944220946,4.989746654554496e-05,59000.0,9.6376,0.149,2712.60327148438,2.962,-1.97961,0.05,0.10194697342519685
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5NjE=,2025-09-12T23:25:16+00:00,LBAND,1023.4874903925232,10.390140033114534,1.43992898019742e-05,59000.0,2.4241,0.053,2621.7080078125,2.977,-1.10821,0.04,0.09115095964566929
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4ODI=,2025-09-05T20:54:26+00:00,LBAND,1022.5395391401868,10.39019497798035,2.634559381593255e-05,59000.0,5.8139,0.076,2224.86889648438,2.535,-1.26749,0.04,0.09186608021653543
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5MTQ=,2025-09-07T14:23:45+00:00,LBAND,1023.5648741682243,10.390178684793973,4.419569341114014e-05,59000.0,7.1579,0.123,3279.51123046875,3.535,-2.04432,0.05,0.10310808316929133
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5MDg=,2025-09-07T12:41:09+00:00,LBAND,1023.5648741682243,10.390312447540738,3.560293779866857e-05,59000.0,3.428,0.114,1769.44677734375,1.93,-1.16694,0.06,0.09657972440944881
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5MDM=,2025-09-06T16:47:04+00:00,LBAND,1023.5648741682242,10.390104262820733,6.408174088921813e-05,59000.0,17.3899,0.247,1523.54577636719,1.721,-1.92853,0.05,0.11002604166666667
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5MjM=,2025-09-07T21:13:34+00:00,LBAND,1023.5648741682243,10.390039762256361,4.852546760483865e-05,59000.0,9.4718,0.212,1621.95397949219,1.721,-1.08694,0.05,0.08447650098425197
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5NTU=,2025-09-12T21:42:40+00:00,LBAND,1023.4004336448597,10.390161764097433,2.856482981790573e-05,59000.0,1.8748,0.108,977.514892578125,1.076,-1.18498,0.07,0.08216300843253968
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5MjU=,2025-09-07T21:47:47+00:00,LBAND,1022.4621553644859,10.390303487732758,5.878637349291691e-05,59000.0,11.142,0.242,1492.91345214844,1.547,-1.00908,0.05,0.08638348917322834
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5MTg=,2025-09-07T15:32:10+00:00,LBAND,1023.5648741682242,10.389980162811199,5.430225092202178e-05,59000.0,20.0225,0.179,4539.74853515625,4.51,-2.18421,0.04,0.11560346948818898
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5MTk=,2025-09-07T15:49:16+00:00,LBAND,1023.5648741682242,10.39006881234434,5.737721253656113e-05,59000.0,22.4413,0.185,4440.2666015625,4.978,-2.0524,0.04,0.11301980807086615
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5NDQ=,2025-09-12T15:11:02+00:00,LBAND,1023.5648741682242,10.390140234248756,1.099950205207137e-05,59000.0,1.642,0.042,2411.98095703125,2.708,-2.32047,0.03,0.12076310285433071
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5NjM=,2025-09-12T23:59:28+00:00,LBAND,1023.4874903925233,10.390150239607353,1.538652738967637e-05,59000.0,2.2691,0.047,2316.14135742188,2.85,-1.2168,0.04,0.0938507564484127
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4NzA=,2025-09-06T20:12:17+00:00,LBAND,1023.5648741682242,10.390033106182175,5.76205794781781e-05,59000.0,6.9763,0.244,999.029663085938,1.046,-1.29854,0.07,0.08723702017716535
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5NTE=,2025-09-12T20:34:16+00:00,LBAND,1023.4874903925232,10.390135876181374,9.9497872856036e-06,59000.0,2.3264,0.05,2680.5146484375,3.016,-1.20501,0.03,0.08630952380952381
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5NDc=,2025-09-12T16:19:15+00:00,LBAND,1023.4874903925232,10.390129312310084,1.282554993234547e-05,59000.0,2.1784,0.043,2497.70532226562,2.801,-2.15657,0.04,0.11551888533464567
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5NTc=,2025-09-12T22:16:52+00:00,LBAND,1023.5648741682243,10.39013393891973,1.760640499130446e-05,59000.0,1.3114,0.064,1377.78637695312,1.577,-1.04906,0.06,0.08569143700787402
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5MzE=,2025-09-07T23:30:22+00:00,LBAND,1023.4874903925233,10.39014233447785,6.353532854045322e-05,59000.0,11.1248,0.26,1170.92407226562,1.215,-0.933339,0.07,0.08874415600393701
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4OTk=,2025-09-06T13:57:23+00:00,LBAND,1023.5648741682243,10.390142575242207,7.39962195352477e-05,59000.0,11.2471,0.206,1394.64782714844,1.589,-2.10437,0.07,0.10487666092519685
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5NjU=,2025-09-13T17:20:51+00:00,LBAND,1023.4004336448597,10.390165983574478,3.447483551814317e-05,59000.0,2.4136,0.061,1724.87890625,1.753,-1.63243,0.07,0.12471548966535433
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4NzI=,2025-09-06T21:04:17+00:00,LBAND,1023.4874903925233,10.389979389596578,5.555091707096335e-05,59000.0,14.2686,0.209,1493.57824707031,1.77,-1.14024,0.04,0.08633735236220473
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5NDY=,2025-09-12T16:02:09+00:00,LBAND,1023.4874903925232,10.390138515811513,1.903724280295817e-05,59000.0,3.15,0.05,2452.25439453125,2.972,-2.21503,0.04,0.18806902066929135
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5Mzk=,2025-09-12T13:32:32+00:00,LBAND,1023.5648741682242,10.390195887642093,1.798376198542134e-05,59000.0,1.0726,0.056,1272.47351074219,1.528,-1.86348,0.05,0.17412264384920634
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5MTE=,2025-09-07T13:32:27+00:00,LBAND,1023.5648741682242,10.390454457554375,0.0001651223662962083,59000.0,70.7614,0.479,1650.95935058594,2.028,-1.66241,0.06,0.18180210383858267
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5MjI=,2025-09-07T20:56:28+00:00,LBAND,1023.5648741682242,10.390008233359476,4.418752143223402e-05,59000.0,9.8821,0.212,1668.54187011719,1.611,-1.08314,0.04,0.0839228592519685
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5MzY=,2025-09-12T12:41:15+00:00,LBAND,1022.4621553644859,10.39012546808363,1.965982050503264e-05,59000.0,1.5305,0.077,1387.6826171875,1.756,-1.32476,0.05,0.1565575787401575
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5NDI=,2025-09-12T14:36:50+00:00,LBAND,1023.4874903925232,10.39013297336197,9.6047898707928e-06,59000.0,1.2499,0.041,2205.79907226562,2.456,-2.15002,0.04,0.1710445374015748
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4ODU=,2025-09-05T20:37:20+00:00,LBAND,1022.5395391401868,10.390155827643746,2.231425861821277e-05,59000.0,5.1015,0.077,2282.16430664062,2.49,-1.23945,0.04,0.10680183531746032
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5MDI=,2025-09-06T13:23:11+00:00,LBAND,1023.4874903925232,10.390527432279368,9.321672493762439e-05,59000.0,19.0883,0.265,1437.51123046875,1.633,-1.57357,0.07,0.18019500492125984
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5NTM=,2025-09-12T21:08:28+00:00,LBAND,1023.5648741682242,10.390131447878677,1.488353041648993e-05,59000.0,1.6311,0.07,1549.8515625,1.733,-1.20552,0.04,0.09509565698818898
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4NzE=,2025-09-06T20:47:11+00:00,LBAND,1023.5648741682242,10.389995926083563,4.276604046004239e-05,59000.0,7.0182,0.168,1035.78918457031,1.296,-1.14159,0.05,0.07844026820866142
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4Njg=,2025-09-06T19:38:04+00:00,LBAND,1023.5648741682243,10.390165480236387,5.830917057903451e-05,59000.0,5.9663,0.293,675.648864746094,0.735,-1.50865,0.08,0.10541492372047244
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5NjQ=,2025-09-13T17:03:44+00:00,LBAND,1023.4874903925232,10.390165942969714,2.487892740629617e-05,59000.0,0.8653,0.033,1679.58776855469,1.93,-2.08427,0.08,0.10909598214285714
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4ODM=,2025-09-05T21:11:31+00:00,LBAND,1023.5648741682242,10.390148884311252,3.791808622367948e-05,59000.0,8.3038,0.09,2285.2099609375,2.54,-1.30564,0.05,0.0924197219488189
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4ODE=,2025-09-05T21:28:37+00:00,LBAND,1023.4874903925232,10.390127626562878,2.931572459650418e-05,59000.0,3.8117,0.062,2185.697265625,2.405,-1.36128,0.05,0.10869063730314961
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5MDU=,2025-09-07T00:12:23+00:00,LBAND,1023.4874903925232,10.39030181409729,7.902993364730512e-05,59000.0,21.3798,0.336,1139.22399902344,1.389,-1.09931,0.05,0.09155850147637795
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5NTA=,2025-09-12T20:17:10+00:00,LBAND,1023.4874903925233,10.390142447546083,1.164438885298619e-05,59000.0,3.8443,0.056,3577.78930664062,3.597,-1.22369,0.03,0.08973609744094488
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5MzU=,2025-09-12T12:24:08+00:00,LBAND,1023.5648741682243,10.390157347523408,2.287189828022117e-05,59000.0,2.5187,0.08,1670.29296875,1.981,-1.17231,0.05,0.09727647569444445
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4OTU=,2025-09-05T22:37:01+00:00,LBAND,1023.4874903925232,10.39003638872716,3.172654285676763e-05,59000.0,2.9786,0.115,1282.91052246094,1.388,-1.1692,0.06,0.09077417568897637
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5NDE=,2025-09-12T14:06:44+00:00,LBAND,760.5374205607476,10.390149626451013,1.776160757004911e-05,59000.0,2.1008,0.064,1680.91662597656,2.139,-2.04935,0.04,0.10545836103723404
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4OTc=,2025-09-06T12:48:59+00:00,LBAND,1023.4874903925232,10.390142836086572,3.539927765642534e-05,59000.0,3.8786,0.1,1628.25927734375,1.948,-1.25463,0.07,0.0996939591535433
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5MTI=,2025-09-07T13:49:33+00:00,LBAND,1023.4874903925232,10.390137207892973,5.48151606220166e-05,59000.0,10.3221,0.156,2346.619140625,2.538,-1.93593,0.06,0.10275436761811024
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5NjY=,2025-09-13T17:37:58+00:00,LBAND,1023.4874903925232,10.390174223782337,1.163862879513526e-05,59000.0,0.5011,0.035,1637.44860839844,1.664,-1.59921,0.05,0.12243940698818898
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5NTQ=,2025-09-12T21:25:34+00:00,LBAND,1023.4874903925232,10.390120994307615,2.094724948620641e-05,59000.0,1.6062,0.082,1314.50927734375,1.406,-1.03083,0.06,0.0918583907480315
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4NzQ=,2025-09-06T21:38:30+00:00,LBAND,1022.5395391401868,10.390312221267472,8.703356471361264e-05,59000.0,49.0968,0.398,1541.75,1.74,-1.12593,0.04,0.10710660679133858
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5MjY=,2025-09-07T22:04:52+00:00,LBAND,1023.5648741682243,10.390265814735853,5.884330375987244e-05,59000.0,9.8882,0.232,1260.76831054688,1.452,-1.04571,0.06,0.08977454478346457
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4OTM=,2025-09-05T22:54:08+00:00,LBAND,1022.5395391401868,10.390058060074299,2.113909256261206e-05,59000.0,1.3284,0.079,1218.61584472656,1.371,-1.21385,0.06,0.11096385168650794
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4OTg=,2025-09-06T13:06:05+00:00,LBAND,1023.5648741682242,10.390156642442339,5.462491973508171e-05,59000.0,7.8879,0.151,1673.40356445312,1.771,-1.38653,0.07,0.1067990280511811
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5MjE=,2025-09-07T20:39:22+00:00,LBAND,1023.4874903925232,10.390012001068072,2.315432900119087e-05,59000.0,3.465,0.122,1459.02416992188,1.541,-1.09078,0.04,0.08075479822834646
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4ODY=,2025-09-06T23:21:05+00:00,LBAND,1023.4874903925233,10.389950699432038,9.624367738606279e-05,59000.0,21.6847,0.264,1636.17578125,1.85,-1.06357,0.07,0.10989788385826772
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5MDY=,2025-09-07T00:29:29+00:00,LBAND,1023.4874903925232,10.39012316538546,6.605415039555685e-05,59000.0,18.6298,0.305,1122.31860351562,1.294,-1.18494,0.05,0.0888671875
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5MTY=,2025-09-07T14:57:58+00:00,LBAND,1022.5395391401868,10.390106491723252,4.404255953034532e-05,59000.0,8.5621,0.123,3585.28271484375,4.114,-2.32667,0.05,0.1060915969488189
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4NzM=,2025-09-06T21:21:23+00:00,LBAND,1023.5648741682243,10.390312743130911,6.907041768188524e-05,59000.0,26.104,0.262,1555.99475097656,1.841,-1.08857,0.04,0.0988404281496063
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5NTk=,2025-09-12T22:51:04+00:00,LBAND,1023.4874903925232,10.390128559439743,2.537669932667822e-05,59000.0,2.4925,0.091,1455.92712402344,1.656,-1.11998,0.06,0.09574187748015874
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5MzA=,2025-09-07T23:13:17+00:00,LBAND,1022.462155364486,10.390084839690457,5.338534481849102e-05,59000.0,7.2748,0.194,1241.32397460938,1.44,-1.00583,0.07,0.09015901820866142
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4ODA=,2025-09-05T21:45:43+00:00,LBAND,1023.5648741682243,10.39005128797809,6.449660017981935e-05,59000.0,13.384,0.143,1865.22717285156,2.034,-1.37876,0.06,0.11245847687007875
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5Mzc=,2025-09-12T12:58:20+00:00,LBAND,1023.4874903925232,10.390143550111073,1.562297363570623e-05,59000.0,1.001,0.068,1400.16345214844,1.525,-1.55943,0.05,0.11152036171259842
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5MzI=,2025-09-07T23:47:28+00:00,LBAND,1023.4874903925233,10.39018594672528,3.050363151912249e-05,59000.0,2.2863,0.127,947.440490722656,1.09,-1.04558,0.07,0.09183562748015874
