designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
Gaia DR3 3563796359105152,3563796359105152,47.570615551998294,4.691958501771718,6.591272100789153,77.5876994035539,-53.20145016628265,0.98099136,16.190596,2.7312813,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3427.1875,4.8127,0.044,156.4446,0.8374,0.5383,0.35
Gaia DR3 3582415041856256,3582415041856256,47.55835559615133,4.887720850181164,5.427800924103278,0.7729903781103675,46.071467368573494,1.0796599,9.554477,0.7963648,9.69442,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 3589424428352768,3589424428352768,46.791774282164276,4.541076430860981,6.387993839539742,29.476853852816824,-8.970428329269314,1.1386931,12.0851965,1.1492586,22.398178,VARIABLE,0,true,true,false,true,false,true,true,4958.3516,4.5969,0.1471,154.5435,0.1405,0.1113,0.0585
Gaia DR3 3638769308246144,3638769308246144,47.1421255390758,5.094083531307118,5.306976643378991,8.922047333499043,-45.44882355265967,1.0663788,13.719896,1.5554905,-30.153341,VARIABLE,0,false,false,false,true,false,true,true,4432.7397,4.67,0.2517,188.9805,0.4454,0.3327,0.1752
Gaia DR3 11510512362368,11510512362368,45.25564613280313,0.29032307912696464,6.119356354805919,-42.18655907409065,-57.68607630889964,0.9232366,17.598793,3.1187668,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3176.7964,4.9576,0.0195,168.7487,0.696,0.427,0.2977
Gaia DR3 23300197765248,23300197765248,44.70822577833431,0.29959791419118204,5.1916784256930155,62.800134456058785,-36.92461323848409,1.0604041,18.547283,2.6934147,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3081.4863,5.0545,-0.6037,176.0984,0.0246,0.015,0.0105
Gaia DR3 77863462880768,77863462880768,44.660730046322826,0.5174706461824936,15.226840636607097,104.70484418044981,14.87305283758688,1.1010374,14.05522,2.5765915,-23.940832,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 111810883737728,111810883737728,44.930350761838525,0.784766394386908,11.441805634133182,8.243419385986822,-2.367075984954059,1.0168611,19.842781,2.5326443,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,
Gaia DR3 115036404600448,115036404600448,45.239085969393926,0.808044951023683,5.3652672818786495,29.12930094763781,-9.263493333089732,0.97630703,18.64139,3.5720234,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3103.9673,5.0019,-0.0371,197.7021,0.9796,0.5871,0.4184
Gaia DR3 130193344404096,130193344404096,44.83607541127354,0.9525287003721735,5.913201945575596,48.68302811334293,-8.624683972234424,2.630296,15.039726,2.309699,22.496056,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3627.2358,4.4826,-0.4722,180.3146,0.7064,0.4778,0.2841
Gaia DR3 132667245587072,132667245587072,45.0727955724553,0.969970782487376,5.737753870967776,29.432375835260864,-93.78045808765805,0.91172814,7.4750457,1.2528615,-73.29518,NOT_AVAILABLE,0,true,true,false,false,false,true,true,4929.733,2.8768,-0.0855,172.1563,0.3956,0.3109,0.164
Gaia DR3 188020783957632,188020783957632,46.272348511528605,1.1691840238061104,8.74578932917776,15.867402097833825,-100.26056260259118,1.0900394,14.104657,2.1239967,-1.7357773,VARIABLE,0,true,true,false,true,false,true,true,3792.744,4.6979,-0.0128,114.2013,0.5741,0.3967,0.2282
Gaia DR3 288175125714560,288175125714560,44.287428493193936,0.7743463085708776,6.519816873090421,-18.37357125886843,-18.706614397964973,0.9777696,17.467531,-0.02720642,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,
Gaia DR3 305634168468480,305634168468480,44.0346105477148,0.9571397355328479,7.222245211446777,80.57649369964022,-41.44400709210463,1.013688,13.796819,1.9459724,38.323265,NOT_AVAILABLE,0,true,true,false,false,false,true,true,4079.9521,4.6495,0.2115,136.7281,0.6992,0.4973,0.275
Gaia DR3 339993906853248,339993906853248,44.36039043546913,1.2086815246994866,8.97081292097879,53.473668051823566,-118.68185489872218,2.2843192,15.670967,2.6158533,-25.202927,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 406888023788928,406888023788928,44.20141176303378,1.4322037943473536,5.196300795139288,3.054857842925146,-6.149966457198046,1.0544225,20.669888,1.4475555,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 480697035414272,480697035414272,45.05630841540111,1.7913428066589745,6.722645145364843,26.21212631410018,-7.984464488624139,1.0686264,13.176755,1.5596933,16.42786,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4431.1343,4.6717,0.3219,148.1726,0.4183,0.3122,0.1645
Gaia DR3 619780960797696,619780960797696,46.68847219566565,1.8270147658417926,5.603567525252307,-3.561345139825287,-13.474774725266128,1.6885872,17.910654,3.0923252,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 630260681034112,630260681034112,46.64619069686591,1.9456168603004296,6.742606238121198,-0.3283195553103271,-39.25626331295103,0.86595374,17.481764,2.8837185,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3274.7217,5.0247,-0.3394,148.0816,0.7466,0.4711,0.3102
Gaia DR3 659367674908032,659367674908032,45.89557682428238,1.9056279719262734,5.52435539339216,-49.879425315546015,0.02486139679340136,1.0312616,17.194817,2.8736038,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3366.553,4.8468,-0.3365,176.2939,1.0955,0.6985,0.4499
Gaia DR3 707638811726080,707638811726080,47.19722970309492,1.9704596675793002,7.210793672837979,9.235405766054612,-8.226975667013054,1.0003382,17.701046,3.2662544,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3133.1157,4.9755,0.0117,140.9448,1.0408,0.6272,0.4435
Gaia DR3 740078700441984,740078700441984,47.42171877928575,2.153813152423224,5.838261188468086,-14.038062199511337,0.4284406456238888,1.0127573,10.66761,0.7840824,32.47407,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5795.2734,4.3547,-0.058,169.9982,0.002,0.0017,9.0E-4
Gaia DR3 914724957588608,914724957588608,46.03854459048486,2.670937950994359,5.430606910950235,3.008653960313401,-5.540728697635457,1.1217976,20.60859,1.5674667,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 992141741049344,992141741049344,46.377408295717245,2.58465430094639,6.320395515919519,12.858719494155064,-17.217520560726413,1.312536,15.153923,2.369255,-2.9629302,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3594.9524,4.5861,-0.3682,158.6984,0.7268,0.4877,0.2941
Gaia DR3 1026978220366208,1026978220366208,46.7725985320671,2.856882161604762,5.520383174734275,3.839886621274628,0.3065891007467123,1.1063082,20.591574,0.9828167,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 1036942544423680,1036942544423680,46.884584265053014,3.0471714364460873,9.426509017657908,81.90606957244455,-101.67864931628999,1.0897933,18.842396,0.59264755,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 1184723779331584,1184723779331584,43.687526360345004,1.7998550595040883,18.725340537975022,14.592021759287494,43.40314186158207,1.074817,19.473438,3.7307854,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,
Gaia DR3 1197338098636288,1197338098636288,43.28349170597332,1.5883618790566985,5.1507749387443695,-13.265375484390958,17.7763226323512,1.0081357,16.656298,2.4103985,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3566.6885,4.8657,-0.4508,195.3856,0.7822,0.5231,0.3141
Gaia DR3 1222626866037120,1222626866037120,43.06321780516101,1.928948474937972,5.8656940538807385,17.247062919584423,2.009027205970436,1.0048188,9.067813,0.731019,-2.71064,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5912.046,3.9751,-0.377,169.5158,0.0011,0.001,5.0E-4
Gaia DR3 1236881861774848,1236881861774848,43.537081617234634,1.953986547581559,8.102188151946757,41.87269493546804,56.97829157179992,0.89388436,11.556609,1.1064367,46.692974,NOT_AVAILABLE,0,true,true,false,false,false,true,true,4924.3774,4.5653,-0.0952,122.864,0.0357,0.0284,0.015
Gaia DR3 1532929663163392,1532929663163392,42.81264379560317,2.6435400826559015,6.934945313855848,22.813580713780745,-15.18338814587392,1.1454601,15.844133,2.3571968,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3581.3843,4.888,-0.3737,143.3225,0.7012,0.4704,0.2823
Gaia DR3 1658102190214016,1658102190214016,43.50898437633295,3.0802473987247763,5.23868279946902,52.185207677803604,-1.395921014258195,5.4070845,11.130568,0.87352085,43.431065,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5723.6777,4.3682,-0.4079,186.927,0.1665,0.1394,0.0752
Gaia DR3 1723866729222784,1723866729222784,44.979914812453806,2.9509026286671776,5.755588352771488,37.09077599563821,-132.17643606320644,22.285984,11.819142,1.0871067,-40.546703,VARIABLE,0,true,true,false,true,false,false,true,4937.352,4.3495,-1.1049,179.5745,0.0734,0.0588,0.0317
Gaia DR3 1734548312329472,1734548312329472,45.510995220878,2.9307825192877957,6.162729554832096,33.2810212463599,-45.59679914643132,1.0290868,17.83961,2.8745613,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3220.693,4.6798,-1.0831,160.3633,0.7816,0.496,0.3168
Gaia DR3 1763174269921280,1763174269921280,44.738039746191646,2.8668476317315967,7.215135433794125,68.90784681648762,-5.093558822099215,1.2158524,16.255836,2.7998123,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3389.02,4.8172,-0.167,137.8643,0.9704,0.6211,0.4018
Gaia DR3 1784374228463232,1784374228463232,44.50875268789158,3.069698217241736,5.1223795000532375,17.154726852309043,-51.05552677667681,1.0504383,17.204857,2.633152,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3400.7446,4.6899,-0.7764,194.5533,0.8828,0.5754,0.357
Gaia DR3 1881882871156224,1881882871156224,46.21863293352882,3.676802850475762,5.348304452775595,37.21956336810457,-20.527465172383373,1.120653,20.429962,2.796133,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 1935625796857856,1935625796857856,45.692434433344864,3.630736732197629,5.0362157491656845,48.78860035302512,7.61573491069573,1.2453321,9.112658,0.7500496,18.53476,NOT_AVAILABLE,0,false,false,false,false,false,true,true,6112.0806,3.7843,-0.3574,193.4716,0.1013,0.0864,0.0465
Gaia DR3 2038460198792704,2038460198792704,44.558585857378006,3.795167363229045,9.79460121485793,33.400037030211365,27.654505272650358,0.9904063,18.984138,3.5252743,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,2737.7463,5.1086,0.0129,117.4815,0.0243,0.0133,0.0112
Gaia DR3 2050662200940544,2050662200940544,44.06330786877073,3.485862731928867,5.954515068563913,-29.90682982424981,-46.58383950282899,2.0325906,9.824234,0.72842216,2.9156275,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5933.9097,4.1839,-0.3772,166.5463,0.003,0.0026,0.0014
Gaia DR3 2119175519539456,2119175519539456,44.95454223795884,3.8201167811445735,9.996871301889868,55.60441533771617,-26.996519582759223,1.1008912,14.268341,2.329135,13.494512,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3621.8892,4.706,-0.1157,100.295,0.5962,0.4015,0.2421
Gaia DR3 2184179848615424,2184179848615424,44.785225663797746,4.00343415516282,11.653755179995544,120.86033204134344,-113.71097073732864,11.729822,9.936372,1.0921326,,NOT_AVAILABLE,1,false,false,false,false,false,true,true,4904.7524,4.375,-0.2863,80.5827,7.0E-4,5.0E-4,3.0E-4
Gaia DR3 2214244619677568,2214244619677568,44.54774582171867,4.378049225826164,5.99534137555149,40.73797844136767,-37.4039368016535,0.8052437,11.536887,0.9536505,11.727024,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5349.2183,4.5103,-0.1094,166.0518,0.0606,0.0496,0.0264
Gaia DR3 2219810897864064,2219810897864064,45.14843781252275,4.35390400014459,5.011405751516383,35.34932818887697,6.674396246886858,1.0593754,18.928095,3.2716694,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,2852.4644,4.7887,0.3277,248.0825,0.0153,0.0087,0.0072
Gaia DR3 2270942483596928,2270942483596928,47.59930893259273,2.629632310340588,7.687031674640775,-0.8067092702233905,12.748862377268097,1.4255967,11.021572,0.9423828,16.280024,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 2292657838271488,2292657838271488,48.066977110840625,2.8328868982260964,13.336295120776967,158.1966523811409,-56.978306188909826,1.0986459,15.391541,2.713461,-17.011705,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 2449540108609280,2449540108609280,48.76151701972266,3.6301177577201655,11.217398131999479,-1.037471290693626,-4.634449265076017,1.1075883,20.74479,1.6536999,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 2511117054764800,2511117054764800,48.750358088173215,3.9317973731578424,5.063717711749683,-18.393549336357474,-36.957361328436015,1.0976901,16.39123,2.5580206,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 2544510424850944,2544510424850944,47.3907705094193,3.2564079578762595,7.03018984753952,6.330097836925064,-63.371665900563585,1.1542438,17.997805,0.44478226,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,
Gaia DR3 2630031814230016,2630031814230016,46.760867460288004,3.5863749977333996,7.648765886362133,-18.08331034835584,-20.651485414743533,0.9588246,18.398674,3.4080467,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,3058.4998,5.058,-0.162,137.2357,1.0688,0.6321,0.4564
Gaia DR3 2739884192842496,2739884192842496,48.26216495613142,4.38447155653704,8.779376761703144,-6.272261645485353,-39.783435010928606,1.0773429,14.965122,2.418004,-8.861957,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3534.325,4.6994,-0.4425,113.8171,0.6829,0.455,0.2774
Gaia DR3 2761118511132160,2761118511132160,47.62147861974595,4.26796448766739,5.866336875571233,5.862354231951948,-42.04361088976248,0.98013496,17.156807,2.7485552,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3338.6106,4.9531,-0.2091,173.0228,0.7001,0.4474,0.2913
Gaia DR3 2836572496539776,2836572496539776,49.10764870391489,3.9284576692230537,5.110893681924671,54.74759039493878,-45.50089788847777,1.024479,15.244429,2.0540543,13.202084,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 2911339287193856,2911339287193856,48.66909050452821,4.310642914353507,5.089158302946126,15.514648858548876,1.547746558814992,0.92553115,13.455303,1.4004087,25.0746,NOT_AVAILABLE,0,true,true,false,false,false,true,true,4509.8135,4.6141,-0.0235,195.3988,0.2143,0.1632,0.0858
Gaia DR3 2948722682521984,2948722682521984,49.19505060451216,4.6031161036641555,10.356708881126965,24.49199038063281,-0.540424834214066,1.1224538,14.860212,2.6172562,20.654907,NOT_AVAILABLE,0,true,true,false,false,false,true,true,3375.0486,4.4767,-0.6332,96.8292,0.658,0.4276,0.2724
Gaia DR3 2953979722489088,2953979722489088,49.287556517696146,4.693880451373025,13.42138414774409,282.77762752953925,167.62008970702553,1.0181757,16.20688,3.0999985,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 86693915665280,86693915665280,44.856484140123165,0.6802329091064019,7.9457636260696125,39.20072367924587,43.60302174924652,0.9448577,9.868173,0.7679758,31.442774,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5791.698,4.3369,-0.2918,125.3075,0.0015,0.0013,7.0E-4
Gaia DR3 235776524949888,235776524949888,45.16335722198581,1.2568054022525128,7.183725641499274,25.888372134815807,-60.59642182519087,1.1671715,13.22696,1.7277956,-23.218958,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4263.305,4.6007,0.2958,136.2567,0.5403,0.3948,0.2115
Gaia DR3 298895364329216,298895364329216,44.443285007130946,1.0183527718560161,6.293099008586686,-12.885190334703795,0.6726590121473793,1.2138547,17.783056,-0.19963455,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,
Gaia DR3 338134185593472,338134185593472,44.57657112647849,1.2169177234301802,5.931205974244102,-5.8526299858042865,2.50323001297193,1.0766302,18.049383,3.023014,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3160.988,5.011,-0.1425,170.0046,0.7595,0.4647,0.3225
Gaia DR3 338138480977152,338138480977152,44.57697137155006,1.2112386153356725,5.741287282664943,-6.221073769356764,2.621087896038702,1.1489817,15.638672,2.367957,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3614.9465,4.757,-0.035,172.5681,0.6576,0.4409,0.267
Gaia DR3 493302763869056,493302763869056,44.72461932608509,1.5715814331657045,10.125383843568468,15.410731202171743,-46.32206521649402,1.0244019,13.411213,1.9295177,10.096756,NOT_AVAILABLE,0,true,true,false,false,false,true,true,3979.4473,4.7085,-0.0675,99.3498,0.5593,0.3968,0.2189
Gaia DR3 517530674915456,517530674915456,44.529504861667704,1.8717169538707483,11.629275605061206,25.59680432018412,5.806323079052996,1.0603051,12.911925,1.9016924,6.8247623,NOT_AVAILABLE,0,true,true,false,false,false,true,true,4022.959,4.6818,-1.0E-4,85.9581,0.55,0.3922,0.215
Gaia DR3 599341211565696,599341211565696,46.710420953086604,1.5520804271974113,5.288011290502141,-0.8986890637049194,-6.091376132248615,1.0665803,20.558489,1.8843479,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 630505494719360,630505494719360,46.613135424105224,1.961063920576691,67.9335016849359,389.253050210783,-925.0262599814663,1.1065348,8.457596,1.7276907,-31.353418,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 635964397920256,635964397920256,46.14450035128996,1.6223197728912777,6.148101070084925,43.89772753314705,-1.215432299119564,1.0066097,17.773567,2.8027725,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3266.4265,5.035,-0.3624,163.7129,0.7205,0.4542,0.2996
Gaia DR3 638476954007040,638476954007040,46.02970369919097,1.6417609526418668,5.10219674857898,32.671335467691236,-22.722862690137976,1.0277903,16.237465,2.671773,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3412.4272,4.5922,-0.2749,202.2879,0.7432,0.481,0.31
Gaia DR3 794504525958912,794504525958912,46.707165404320925,2.3819717133872573,6.812130414920254,75.0080293846971,-40.243894281503046,1.0654254,17.120413,2.7788372,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3345.2961,4.9849,-0.3186,147.0443,0.9064,0.5782,0.3731
Gaia DR3 852362031607040,852362031607040,45.67567269719739,2.0228103543764586,6.195562419029797,19.166694535522453,-11.306654941946555,1.0042331,20.737843,1.084444,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 860024253847424,860024253847424,45.895200404674476,2.1275293449795956,6.319287796057141,-7.211689678963564,-10.550218317257496,0.98673224,20.687035,1.8740063,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 887065365831168,887065365831168,46.08558769434505,2.3074827444786767,5.601809835557771,-10.939614381065606,-20.342121140584226,1.0926598,18.973589,3.1871414,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,2847.5046,4.8342,0.7815,236.2146,0.1413,0.0807,0.0677
