source_id,ra,dec,parallax,bp_rp,phot_g_mean_mag,pmra,pmra_error,pmdec,pmdec_error,l,b,parallax_over_error,radial_velocity,radial_velocity_error,ruwe,phot_g_mean_flux,phot_g_mean_flux_over_error
5120689842581753984,30.57503172398836,-26.56502797682239,34.657124,2.8101807,12.911368,205.52786,0.028593078,-278.72806,0.021932736,214.93322912112114,-74.19686606372393,1269.895,16.630777,34.90901,1.3506519,128943.53082352753,2467.0215
5120689846876870400,30.57407393287697,-26.56553840978241,34.61424,2.7951908,12.781968,209.61423,0.02937506,-281.44647,0.022674974,214.93476151839855,-74.19777175783715,1243.3534,15.632226,1.173041,1.4599837,145264.51387988526,2072.3145
5120820963638480768,31.473017946383603,-25.848400191763396,26.781322,3.1254225,15.403146,-95.55029,0.03386739,-98.733665,0.029337935,212.75821001205546,-73.30657931764705,748.0346,-39.94778,7.2228374,1.0521731,12992.370596401104,2549.2825
5121250735245971968,31.828128754046396,-25.22403682616971,22.423914,2.9177046,14.720759,105.64404,0.024106497,-65.913994,0.022871861,210.82303255431225,-72.88707611347485,781.02295,8.913756,2.748354,1.2632186,24358.068932746883,1832.5881
5121561656518510080,31.425024264621072,-24.376309128944264,21.08923,1.1038494,8.408107,420.02585,0.07527764,-60.07547,0.060513865,207.73087746783918,-73.06987336735142,239.79938,,,3.0044014,8160257.281292947,2548.9055
5121561759597725440,31.40817277429552,-24.37974696795537,21.02801,0.95733833,8.749379,412.402,0.015994279,-57.8672,0.015113555,207.73021757646978,-73.08560152797024,1115.8865,40.994633,0.18421876,0.91044706,5959299.6700546965,7834.7256
5121861239077445760,30.27204536223534,-25.15443564655325,22.212019,2.4223795,12.828504,60.420002,0.025752563,-97.72461,0.020083657,209.65079393884892,-74.25743537858037,888.1324,22.325134,0.6296312,1.5066819,139169.88280427057,2831.2112
5121946691746695296,30.011390397165727,-24.525786213238504,20.244865,2.9017563,14.938251,-242.28246,0.026925126,-334.90082,0.023385946,207.19457648306053,-74.35662518955773,738.565,12.404575,3.2131038,1.0707366,19936.39351446596,2901.7046
5122045063677823616,29.382515188971748,-24.69430600127565,21.127628,3.2195702,15.565039,5.2427235,0.042551484,-212.96129,0.03041884,207.32657894789205,-74.95166826762004,548.9668,,,1.0626885,11192.603984797708,2261.4558
5122152987615943552,29.741539241794776,-24.32621860338059,21.647831,2.9063559,14.5943,49.91965,0.023480477,-168.6631,0.019872483,206.25467586581686,-74.54827654887913,953.1984,-13.708263,2.0682573,1.0690882,27366.96986352724,2367.1633
5122209921702393600,29.923732309102036,-23.722238217018752,20.162733,2.8808622,14.497958,-58.198475,0.030952483,-37.873085,0.024727114,204.247770380731,-74.23065235489639,638.99194,12.185589,6.1661534,1.4726071,29906.349890323327,713.65936
5122336331179771136,31.087847456303702,-24.026012240344496,23.391869,3.0836687,14.903111,-47.47318,0.030789584,49.110443,0.025901156,206.3001093301514,-73.28396466410635,758.2579,,,1.1387036,20592.167341718996,1510.4419
5122708825103396608,30.90908616946095,-23.170990627750697,39.8692,2.6559067,12.763862,-227.91763,0.02656291,-266.29434,0.022856332,203.2919227902965,-73.20628681308966,1418.4908,-8.691044,0.7744802,1.4711137,147707.3264340137,1934.8275
5123079601040591232,33.81784908419067,-23.28130403216205,20.604023,0.8622203,7.906983,66.56172,0.017926505,14.962979,0.020462096,206.09732553610613,-70.67559703977378,937.9441,-3.7764738,1.4800919,1.0103238,12946533.40904232,3575.5898
5123460994136087424,35.40039514000953,-22.764973523377815,21.422535,2.4285793,12.875718,-116.55888,0.017896052,-46.34383,0.019188859,205.84296425782804,-69.13277670313498,1008.4447,25.724468,0.49398693,1.196242,133247.6608059393,2277.7659
5123785831102567680,34.08872967380762,-22.012448796550615,51.82522,3.7624216,14.815489,-114.2098,0.03379333,242.17526,0.03618911,202.71894615012735,-70.0555487769299,1234.5786,-16.812311,2.408888,1.1765823,22322.92884898708,1439.2457
5124511062100308480,32.647263697908244,-21.018982715453596,23.718273,3.7525911,16.592463,154.65512,0.061577853,42.048214,0.06117863,198.50573890578585,-70.9556453568343,335.86508,,,1.1423174,4344.72189192061,1200.2269
5124636303346779008,33.30247578941147,-21.196206942138566,42.122524,1.6832304,9.267607,375.45367,0.01413102,55.717697,0.014684281,199.69952743584568,-70.45616938015449,2517.8333,2.920523,0.1663529,1.0502754,3697463.339148046,1867.2302
5125186299678747008,38.840288848544354,-24.015788049468863,54.14724,1.1414442,15.674986,-107.57269,0.02812391,-607.1208,0.03391403,211.18504730762004,-66.40094839947368,1515.8282,,,0.9521411,10114.682884008844,2474.236
5125414998097353600,39.00363616779388,-23.521261580540294,47.09027,1.2711229,7.998092,83.27518,0.018923173,14.006295,0.021186722,210.0787073096652,-66.13885766018855,2107.9731,16.251154,0.12286684,1.0539385,11904464.264282588,2739.922
5125415028162047488,39.00020626729568,-23.522239664804708,46.41797,3.1642075,18.57306,94.62626,0.1953857,21.710054,0.21716295,210.07914394299496,-66.14214641154177,207.30345,,,1.2037767,701.0076735591726,320.8563
5125500927507946880,38.84061686989977,-22.85622201201404,21.633966,0.6395645,17.06828,129.1147,0.056463044,-161.58382,0.067458875,208.39560037182275,-66.11218366959939,296.07477,,,1.0407963,2803.0748562515737,1515.1086
5125873666245425920,41.25431404925522,-22.166963602146023,25.711977,0.6641555,7.017753,-51.887024,0.014686898,-97.15199,0.018810533,208.30023807159284,-63.77869635944461,1334.0424,7.4257236,0.12424053,0.87857527,29366045.980851837,6804.2485
5125921632440161408,41.688294985557896,-21.639447259498546,20.720404,0.505568,6.397461,75.459114,0.014980656,16.803095,0.021562932,207.4365269989096,-63.23834006841855,873.92126,4.905012,0.15776649,0.91323215,51995093.466790274,6158.5625
5126015159647822848,39.83161735271952,-22.153147854793072,20.395329,4.194021,17.628803,-71.0464,0.095045224,-45.770443,0.114891045,207.38638522072375,-65.03588548007586,180.57686,,,1.0319068,1672.7276752711111,729.77496
5126103361096079744,40.667487994584825,-21.65750069649927,20.04612,2.7622461,14.421434,121.82109,0.017687898,-130.03159,0.023024451,206.82409091241294,-64.14768282624003,867.5016,-3.7195706,2.4579442,1.1925607,32090.253495750127,2643.6943
5126647207035088768,38.05748896590636,-21.87065491446284,29.150646,4.4666576,17.414656,26.03416,0.102357134,63.14242,0.104453534,205.52468471621728,-66.51990099934507,229.9654,,,1.0981994,2037.4367063067168,830.58734
5126796225221038464,39.63544388108641,-21.77489548856836,26.573248,4.060112,19.464258,101.25942,0.28275028,-155.78326,0.32970428,206.40116854824737,-65.09648580822379,82.73701,,,1.1015285,308.4915357242317,390.984
5126981355490260480,40.34527343643647,-20.77510586742967,22.514128,3.2942057,15.747206,152.58282,0.043124296,65.21244,0.04414217,204.68630667084975,-64.149306414849,524.04944,,,1.1267607,9463.775382474058,1882.0509
5127512041648672896,42.59701953898206,-21.078772145865464,31.720694,2.4462738,11.930636,218.20831,0.32444498,102.27844,0.28284386,206.84509244551865,-62.25993802347583,128.61482,35.415188,0.8780822,12.255565,318194.21398443787,1546.0219
5127547397820191488,42.94468067519114,-20.74811736971331,23.221062,2.6884222,14.568164,10.442557,0.024868779,-110.29284,0.024469513,206.3995713123898,-61.84616695936429,980.7229,-7.1449723,2.9305954,1.1630992,28033.76140460238,1724.8723
5127558358576744832,43.23001985503745,-20.511091302147694,29.587635,2.261014,13.323086,417.5907,0.017573243,576.7145,0.019230561,206.11252841808474,-61.51608801959853,1939.6827,80.40554,1.4258022,1.1456499,88249.50116487441,2066.7192
5128049359237940224,43.524376050906376,-19.58092386236767,42.072865,4.840481,17.61374,24.912336,0.15205865,56.33471,0.1607677,204.49542489555554,-60.93655053388801,267.2841,,,0.9857215,1696.0955430427218,647.4367
5128633195616949120,41.38530828680426,-19.859385244692334,31.10523,1.4153423,17.855576,560.80475,0.13824455,39.51162,0.12096274,203.51887618248938,-62.91674495559329,282.70798,,,1.0125166,1357.4277892932337,786.4462
5129086228767106688,42.648080544122664,-18.85408683908209,24.148056,2.4047794,13.433881,-88.56111,0.017939832,-19.66331,0.018730337,202.46081221654083,-61.43813937612559,1176.902,-6.037628,0.9977943,1.0496238,79688.24662617651,1924.0172
5129123479018777472,42.07937655029837,-18.767708521785615,24.38941,2.248577,11.965225,156.4526,0.023599451,38.18153,0.024131538,201.85788755865113,-61.90225340728361,950.47943,36.87299,0.36597875,1.3651655,308216.93001068506,2782.4873
5129236831795673088,43.001322030659274,-18.155481103036973,40.99657,2.4609404,12.492188,1.2571272,0.022466592,-235.02719,0.020923097,201.3969984168069,-60.85782204168861,2043.5763,-5.3998055,0.8560623,1.4017674,189701.68273105728,2430.3386
5129316580748397184,42.86492788775599,-17.704716832759004,23.720154,3.547514,16.131376,243.20387,0.058199294,40.99335,0.066660516,200.44348472412875,-60.79462662119014,388.4527,,,0.9992144,6643.490565757444,713.84344
5129338021224785408,41.277321981998256,-18.572408740298428,70.04587,0.6453371,4.3308682,318.56775,0.18155588,48.170708,0.15767117,200.8345479158696,-62.52511714564869,438.1772,29.086166,0.34796068,1.1891063,348818466.2136381,971.8554
5129714947555667840,36.77545837986211,-21.164254237068334,25.454533,3.295146,15.090686,-1.6801931,0.02864479,-177.15883,0.03461805,202.82420606106106,-67.4175658671087,725.25226,2.8451872,3.0135174,1.1967583,17324.95978035527,1410.2924
5130073422706364544,37.13593562672523,-20.039574114780763,50.972046,2.4702978,11.783658,606.6062,0.02586358,231.25319,0.02768676,200.44664035906618,-66.69639978558068,1598.7793,27.554182,0.371382,1.7118008,364320.3463547581,1836.0488
5130105239824057472,36.484524143668345,-20.07675005126429,20.523325,2.9327154,15.039569,309.9479,0.025570553,18.32554,0.02606675,199.93647512899955,-67.27607994524124,719.64667,-15.797234,2.8788261,1.1021035,18160.140462847423,2422.5486
5130246458348152448,37.879258972527296,-20.02809881689894,30.283375,1.5356245,9.7074175,192.285,0.01736107,26.473097,0.018615734,201.0778473795355,-66.04538406128488,1584.4927,22.238642,0.1801718,1.1933156,2465924.9579498987,2961.3884
5130339951196200064,38.97911768919199,-19.739812461036852,36.432556,2.095069,11.121032,22.697563,0.030109141,14.711058,0.030184604,201.37091797900973,-64.97856395817315,1113.964,-21.011427,0.23965445,1.6287421,670708.6362240606,2668.3643
5130446359011574528,37.25998123852211,-19.977995540634513,51.60645,1.4475951,8.393935,588.7913,0.11911585,266.76007,0.11597895,200.4149516311612,-66.5651757371277,379.5695,27.456762,0.19539371,6.4538274,8267469.991964622,2474.9077
5130822155765187200,34.62109554294555,-20.00788147716017,25.076977,2.021,11.3220415,137.92107,0.024558865,27.567394,0.022969974,197.920532064615,-68.85816343027524,857.5453,26.372341,0.21202165,1.472295,557352.9206818234,1816.0609
5131045975099845376,34.86788750325163,-19.645455923917247,36.500874,4.822218,19.05083,211.18713,0.21219617,-143.12154,0.20826076,197.2724555717649,-68.497986999166,153.18265,,,1.0634261,451.45526653061256,149.51137
5131088924773874048,34.36890981460517,-19.511467079666907,29.650679,3.3549852,15.012259,200.2143,0.033738323,-11.033099,0.031439222,196.39485437048302,-68.86839590134736,801.6968,17.1733,3.014325,1.2039204,18622.73595712351,1082.0715
5131126102010777984,34.54515527367742,-19.221348877354668,21.048143,3.1569424,15.303976,-57.516487,0.048458077,4.413628,0.040141538,195.86939324992014,-68.59365062388618,371.73895,,,1.4421804,14234.96221267512,1726.1262
5131280171076885504,35.17112767369397,-18.497821499438587,20.47038,2.8967266,15.045992,60.098415,0.02881338,-166.21024,0.02968653,194.83050841212207,-67.7420787102517,621.2599,,,1.1524249,18053.02855581048,1734.7612
5131300889999108608,36.875530606173776,-19.12877052888649,51.874405,2.7163668,12.108423,-349.41205,0.29013395,-180.14519,0.27595523,198.09359577980277,-66.56018983959524,161.60567,3.6709564,0.3789987,15.653667,270132.95443163015,470.083
5131476811859441024,37.929584960759854,-18.183987060369343,22.893974,1.8921337,13.372674,340.07513,0.018507197,-255.72896,0.017741503,197.03364909591633,-65.25525909400473,1292.9884,16.657461,1.6699045,1.1270837,84309.59062769244,3351.0876
5132004405641652608,40.35168505246253,-18.525523915114256,26.01713,2.2260723,11.6497965,-136.17944,0.028341828,-43.4222,0.023950681,199.9685470774166,-63.310536740942936,930.80096,24.52344,0.3523449,1.2743628,412124.29244613205,1985.8634
5132125764238026624,40.04541737562652,-17.819639996503906,20.293617,3.1011572,15.602591,108.18279,0.04085233,69.068146,0.037880212,198.27064788301678,-63.28197596000295,506.35782,32.79937,8.277546,0.99807,10812.114565065382,1523.0132
5132133701337553792,38.68427286613504,-18.78786546495148,21.712013,1.5642385,10.512452,157.15752,0.017679647,156.05585,0.01639514,199.04762539877535,-64.86060254017966,1312.5532,15.012961,0.28541642,1.0407425,1174805.3332506896,3258.6592
5132186512255413248,38.836201239741,-18.312814123919566,22.438427,2.375886,12.9838085,-141.22495,0.023506662,-192.24416,0.020341516,198.1766485138193,-64.53220693394154,1114.9586,12.866332,0.51531976,1.1022124,120621.16270945912,2167.5488
5132321541732365312,39.927176878658436,-17.596906670856736,33.196194,3.8870869,18.971937,62.599136,0.26065955,-97.97055,0.25818864,197.71559357931525,-63.28780644294389,126.51981,,,1.0573627,485.4807665551802,355.59048
5132385798737989376,39.29314780684358,-17.386664847091485,21.167944,2.6403322,13.688521,12.47707,0.020793894,17.316216,0.02055169,196.69613269473916,-63.738549317936624,1045.0134,13.8856945,1.0603665,1.1927029,63028.675660703106,2100.8013
5132699400070110464,40.22312168225265,-17.405426930392757,20.42899,3.6736498,16.00039,84.09698,0.05734337,-43.89336,0.057158254,197.60614349434042,-62.950347964349895,330.687,,,1.0749248,7495.341520095598,876.362
5133320551124698496,37.420809273732694,-16.825076476980772,39.053925,2.4351873,11.568622,26.135391,0.025705965,-82.926575,0.025981495,193.62798062541071,-65.06592125708491,1385.6249,13.723725,0.7059083,1.243536,444117.7530415148,1836.4269
5133778192775696128,39.71065215700153,-15.696388747210365,21.356617,3.4215746,16.235176,-11.73186,0.058439277,-96.7651,0.059884526,193.79673568896095,-62.59601531970866,349.45273,,,1.0344645,6037.765044673464,962.0857
5134363854516275456,28.983722330320614,-22.989394356132856,20.50582,2.2512112,12.918801,-3.87373,0.015822966,-192.52667,0.014791369,200.64963813696664,-74.83185569547919,1174.137,-1.7849472,0.9370978,1.0593091,128063.79478732985,2781.8882
5134543899545347200,27.950028088309217,-23.09237736282533,20.337133,3.7683115,17.031973,185.51648,0.08858857,49.823654,0.06910076,199.78953415019814,-75.76343496676655,246.69939,,,0.99618924,2898.396431426274,1162.8649
5134635708766250752,28.208951776479687,-22.43486455959262,90.41709,1.8876338,8.186272,845.632,0.020183843,-1.5052937,0.016012553,197.6635758518522,-75.30796980232238,4248.536,12.284682,0.13911292,0.9196096,10010088.197211733,3812.2402
5135093346121603712,29.454569690590244,-21.90170780745563,24.205282,0.83526754,7.9140987,103.63288,0.021588791,-50.437393,0.018562926,197.4353929287218,-74.03861556709776,994.30164,5.9898844,0.18051212,0.9669407,12861961.373865226,838.5157
5135205290148710016,29.786148728637233,-21.132477479601977,23.496368,2.3272667,20.762302,-38.86658,1.4136229,-11.313487,1.605016,195.3543176496915,-73.44901138131941,15.191962,,,1.4529561,93.3310407408421,98.795975
5135466183642594304,26.841258492276626,-21.947715847532837,21.620699,0.053510666,15.210746,67.3214,0.028432323,-24.387556,0.022247825,193.79510573223325,-76.27800430873356,666.364,,,0.97879595,15511.30222005158,821.5351
5135642002423826560,25.809376750864896,-21.615652595985825,32.700485,1.5612392,9.694082,60.172783,0.06732015,-3.2599607,0.05304842,190.6703805868134,-76.99013839390437,464.14105,8.4926815,0.41051134,3.9964201,2496397.9201581636,1042.836
5135642002423826688,25.809941623572566,-21.619816873247817,32.585987,0.9938607,8.026286,50.673668,0.021878561,-10.195484,0.016518682,190.68785289456693,-76.9916038270328,1366.6141,9.72417,0.12633127,0.92318434,11599317.960871104,1899.7449
5135679729416534272,26.718275868579532,-21.619010047251194,26.963652,3.331931,15.767138,178.59293,0.046617992,180.57771,0.037946943,192.33958546274368,-76.23861589873256,523.5718,0.8162897,3.6516201,1.1814553,9291.622642872888,1778.5242
5135858812372952704,28.381051784956238,-21.253829584198666,23.200233,1.1556416,9.030638,7.2712007,0.018192202,-247.8831,0.013918071,193.73202761989623,-74.68715105613752,1140.0441,-27.065619,0.1444283,1.0237933,4599299.083825075,6324.3794
5135908840152003584,28.298623692591196,-21.095048548189787,31.207777,2.2021475,10.486165,272.67014,0.019806806,71.91351,0.015321675,193.06404866136234,-74.68691171830164,1325.6825,,,1.244865,1203595.628805757,1472.9004
5136313563510213760,27.774923839408874,-19.9519565149199,20.970276,0.19963837,15.735024,20.232588,0.034601964,67.99927,0.03061011,188.3886150685193,-74.57505414217518,505.17264,,,1.029399,9570.553792305482,1410.5531
5136466567424464896,30.834362209300533,-21.230965070815095,46.747356,2.42206,18.661064,-191.74223,0.27824676,-407.15494,0.38397062,197.02093943336635,-72.5955904855577,152.50406,,,1.2273225,646.429885243284,101.62549
5136466567425127168,30.835497893103696,-21.23062001556268,46.67179,2.3535967,10.168837,-196.98988,0.039401554,-428.8118,0.03257987,197.0212819942207,-72.59448178982599,1133.2877,1.7724406,0.31697467,2.0157866,1612174.6397922847,2551.01
5136953101320972288,32.36608185057113,-20.15481516780291,24.330744,2.6850452,13.661823,-55.073086,0.018797582,-35.435795,0.018431526,195.76443710434788,-70.8473741314616,1042.7584,-15.452756,1.3423417,1.3468583,64597.73023901167,1979.4081
5138193109918962432,31.613965048539054,-18.587521680322062,26.073124,2.1195593,11.599589,-16.007183,0.024991622,-87.88996,0.020936288,190.53852440544907,-70.75563882258194,983.8442,35.590424,0.2943669,1.567268,431629.26310487156,2014.2517
5138223793165336320,32.007334205337735,-18.366097211519808,29.70201,3.3648882,15.1698885,188.87767,0.042093232,51.921696,0.040585183,190.5189287614371,-70.32183776584357,653.7989,17.702593,4.6885743,1.1898837,16106.134963865814,1698.2292
5138244683886239104,31.78331681578045,-18.169307082351953,22.398792,2.9255009,13.879259,107.66276,0.021819972,-104.56158,0.019224158,189.6941356221905,-70.40645883869082,999.5287,,,1.3302189,52874.13202409859,1118.6243
5138378549426676992,30.40312354414404,-18.347811458650032,24.115776,3.1353855,14.72054,-118.81986,0.055051703,-164.72133,0.045730572,188.0796064121357,-71.62061237860988,390.5681,15.65037,3.2358847,2.3997817,24362.996318847087,2111.644
5138510181584617856,31.2762752397911,-17.615403066083893,107.2972,2.395567,9.17051,1275.2181,0.3042396,-169.70135,0.18918723,187.5271254484317,-70.52788193904641,465.00482,25.959593,0.25038233,15.138265,4043363.216640074,2110.4807
5138658168977437184,25.843247437722418,-21.33175265279744,22.587563,2.3611193,12.878754,26.382177,0.021765595,-135.88304,0.015140197,189.6307431316792,-76.82843020259868,974.3594,12.026055,0.5378616,1.3374673,132875.5990796953,3007.1775
5138895143797571712,24.53787404236856,-21.16254371574364,21.359573,1.5333223,11.251515,494.17523,0.02519032,-656.44977,0.015174427,186.18575245647455,-77.79658681482313,859.1355,-35.676456,0.3654156,1.5050472,594758.3328053907,3969.4368
5138982181310063872,23.940863142614983,-20.7706252502301,38.13442,1.5676441,9.573881,129.22078,0.013498586,-25.598019,0.009944852,183.16480742051462,-78.05171766841546,2821.7256,18.969383,0.15120175,0.9406415,2788652.0580693376,4412.99
5139838838307254144,23.918104782668482,-20.061673523691788,33.051044,2.3270378,11.504735,430.19266,0.046079315,27.780342,0.029160155,180.36742316915738,-77.6557588425861,779.07367,-10.68478,0.25092053,2.4015787,471034.4527158031,1903.996
5139880551029408768,24.634396282969842,-19.912219231762876,41.022823,0.3149023,15.528177,211.3519,0.030114127,162.00494,0.01984433,181.646770397564,-77.0257520055372,1306.3016,,,0.97576004,11579.124009805131,1332.9397
5140003696331727872,24.45923010935663,-19.126434633661052,23.06338,2.21694,12.483598,-34.733364,0.07138914,-7.88171,0.045497008,178.46467893731426,-76.67789958758914,301.8318,-14.210049,0.8911314,4.5503817,191208.69607247354,2310.8047
5140104610883874048,22.680585593644288,-19.486738808084983,29.351637,2.928257,13.680718,192.32489,0.032483354,2.266961,0.014838068,174.70193953086851,-78.18782214449149,921.418,-21.463428,1.0071751,1.7991353,63483.28083248554,3385.0398
5140246069926239616,23.507946564286243,-18.860570043857294,29.254423,3.7219315,16.028446,198.23482,0.06799564,-1.2799226,0.03701052,174.98270331184096,-77.18822857629385,454.17746,,,1.2962012,7304.12311966023,1779.654
5140692368567897472,24.791818132430294,-17.982370580279845,20.65352,2.8222628,14.53721,83.54808,0.022946436,-37.08939,0.018494429,175.67526544405365,-75.69536766565868,789.41614,14.198128,2.799956,1.1990945,28844.46289956777,1700.712
5140692368567915136,24.793925396686138,-17.984046368022963,20.697628,2.9598293,14.949224,83.646164,0.030285072,-35.17878,0.02562846,175.6857299716923,-75.69499306335929,596.50653,17.864403,4.5076036,1.186657,19735.9005359256,1908.5504
5140693571158739840,24.771554293454546,-17.948299887129313,367.71188,3.7529564,10.507542,3385.316,0.67216444,544.3864,0.3787539,175.52059241295885,-75.6869385406657,495.70142,21.458223,0.7900771,12.367461,1180130.694478676,1439.128
5140693571158946048,24.771674208211856,-17.947682860008488,373.8443,3.8285542,10.817838,3178.6943,0.42692018,584.06134,0.30229247,175.5190466595442,-75.6864408461554,746.38806,10.249533,3.2381904,10.453167,886771.694863054,538.3399
5140721608705650560,25.34098833735512,-18.073653551517964,34.253834,2.453619,12.224864,2.2889009,0.1455005,-41.04831,0.09255177,177.32544139614168,-75.36217183401742,212.35063,-22.5808,0.87064016,8.396321,242661.70151988204,2959.5884
5140730507877918592,25.564729791702366,-17.888672104046208,20.38352,0.8183646,7.2959166,550.42096,0.0506262,15.896335,0.03295794,177.31533647453895,-75.08021258948777,355.4876,-9.264789,0.16714182,2.1323078,22728988.340399683,5943.361
5140869046342576896,28.29014575082013,-19.237147868224664,21.877964,2.5291805,14.223657,-106.525444,0.018013684,112.75375,0.01683287,187.0710459633675,-73.7891507771934,988.1974,-14.945137,1.9399977,1.093182,38502.085187941615,2829.6648
5140949035813430784,27.613156576256458,-18.861380441864707,32.38195,3.1609573,14.69293,43.01994,0.036068093,-288.20554,0.025803028,184.66918986461405,-74.12095954781324,915.3446,15.262385,3.5886564,1.3475162,24990.472705119195,1193.4939
5141273769700853888,27.355994835775096,-17.83607988700493,20.103836,2.9019432,14.342322,387.54587,0.023157906,-235.27017,0.018996429,181.1486798179872,-73.72036313902636,746.69385,23.051735,1.9935933,1.1866363,34515.79731305202,2338.8293
5141708557830733184,28.799642154254375,-17.427183614316544,24.731712,3.2669249,15.399474,367.30084,0.033817276,187.31535,0.029955998,182.85030872624077,-72.37340823437361,643.4592,,,1.0454962,13036.379005536453,1968.9229
5141747276959557504,29.196048571303205,-16.97444719232418,24.032154,2.0357227,12.112793,-9.108383,0.019820793,-60.850174,0.014807201,182.39790154110398,-71.79981666013052,1197.783,32.08203,0.43484852,1.3352882,269047.9254261624,3602.4739
5141974502204919296,29.398735284907225,-15.966379795235843,20.313095,2.9810886,15.161786,-78.843376,0.04890315,-86.69516,0.02888142,180.27096016302113,-71.02867505374779,569.64905,13.841849,3.8108368,1.0616281,16226.782871288176,1483.4478
5142252231970540160,27.317004712087616,-16.650496126101956,20.334435,2.9986076,15.64771,-179.80211,0.033987276,-170.72598,0.026628837,177.846159958746,-73.00377946586622,571.13684,25.275911,8.002341,1.0005767,10372.009679786719,2448.8262
5142336825646176256,25.66778278003241,-17.23667492663838,24.968033,0.89676857,17.374012,159.82043,0.08019661,-73.53268,0.062423658,175.6918990792457,-74.57594073309963,273.9855,,,1.0163627,2115.1538495910318,1644.5175
5142772953804963456,28.58873393462741,-15.730665389025189,26.785536,2.3587418,12.810331,303.30286,0.031381745,-136.21053,0.01794713,178.15807336111322,-71.47781673419034,912.9602,-0.81802326,0.6411554,1.2219843,141518.82671312,2339.0762
5142772953804975616,28.59384647107883,-15.724598497116489,26.82548,1.095623,8.894957,300.2269,0.024780003,-138.8073,0.015361405,178.15364803286474,-71.47013248949652,1311.7151,-0.95191026,0.13690166,1.0058035,5211517.324484935,2267.7703
5142787797211936640,28.533593959764787,-15.607511219843047,65.70593,3.0418577,12.867787,88.35166,0.0333841,-296.61786,0.02169173,177.75574167427777,-71.43761490711974,2236.83,-22.13514,0.50869924,1.1176744,134224.53558385686,1334.7523
5142798311291901952,28.8848860505687,-15.523531894014543,25.353056,1.9357471,11.00061,181.89116,0.029098645,-187.91772,0.017481577,178.24605459200245,-71.12646139769332,1173.0647,-9.099612,0.18790233,1.2052416,749381.1830090077,3135.1204
5142996223385200512,27.925851969973802,-15.28850253666182,29.754301,2.8215294,13.759462,29.480759,0.061390806,-58.053276,0.04114273,175.7704369771535,-71.66162199025798,534.25653,,,0.89769244,59042.08967525687,2321.281
5143033331901973888,28.461622561009158,-14.997358693239807,29.55512,2.6461182,11.521611,106.03108,0.04682649,-45.37995,0.032334037,176.19348505864775,-71.08371982149387,661.33093,10.827594,1.3499006,1.3844793,463769.7858817395,691.22626
5143033331902438656,28.462386884794665,-14.997647442072969,29.640362,2.6309452,11.4854765,106.72245,0.04084296,-40.597584,0.03329506,176.19567853015113,-71.08336941678458,672.6068,,,1.3624991,479464.27264963195,765.9414
5143185923500965504,33.28756512339825,-19.031567279535203,45.232273,3.2201252,13.96284,801.1528,0.023820389,-65.46457,0.020738702,193.9128143186064,-69.573515260152,1819.508,18.897429,1.0418531,1.3111184,48956.53314536016,2234.4236
5143341362661301632,33.942106109711126,-18.23869646522409,43.48142,1.1919398,8.106536,-33.203495,0.025895394,-124.58206,0.021227054,192.75533919067868,-68.65529750048866,1648.399,,,1.0941306,10772895.98771129,3375.2124
5143341366956993408,33.942266145608215,-18.239224668815446,43.46419,1.4667754,8.7070055,-68.49385,0.025341595,-154.771,0.018859971,192.75681430054266,-68.65541511621504,1911.9899,3.5347354,0.33235115,1.0778322,6196474.262848613,1865.6843
5143621433184275200,33.214851720034154,-17.6858207681972,42.46404,1.9311562,10.3681345,493.7807,0.018106267,202.93869,0.015609261,190.48262869727296,-68.98727198702036,2326.1243,40.25299,0.1941827,1.1187849,1341816.5094753625,3334.5007
5143825976706932480,36.129954553302575,-17.279411671929797,43.87609,3.628663,15.004987,435.0218,0.031159928,-219.27946,0.030925008,193.15693661228346,-66.36665964238622,1303.7075,,,1.0122086,18747.881334932532,1463.3712
5143825976706932736,36.12613563316656,-17.286513537783648,26.826822,3.9255867,16.547289,-107.57058,0.060181867,-86.6212,0.059076015,193.16810874114427,-66.37326871756302,408.741,,,1.0640855,4529.301552079675,1214.4071
5144144250962896384,35.761122764075616,-16.281436553352915,23.68025,4.0814037,17.028276,599.93964,0.08128234,-457.41962,0.08436737,190.5688606000369,-66.17638798303922,278.38678,,,1.0560741,2908.2776749226227,833.83527
5144740907820131840,32.297813316458644,-16.33923842179373,35.111862,1.8628445,10.19766,516.409,0.019189017,79.43962,0.01666174,185.99834986691167,-69.00998190098761,1821.4202,13.065121,0.17249341,1.1114378,1569938.0857467174,2462.4783
5145169884858033280,32.54888198677296,-15.803256164465404,23.352533,2.289174,12.423287,137.55373,0.028373875,-34.326126,0.021426411,185.1599382696394,-68.50676627178403,862.4857,14.734886,0.60629016,1.4772395,202130.39806378912,2278.4453
5145416111038393216,36.79508917900521,-16.414588724693925,49.8638,4.617195,18.377878,440.15723,0.2041691,-303.19226,0.19575827,192.07376253708526,-65.38825943935889,226.87192,,,1.1064584,839.0641705242798,522.6995
5145431985238048000,36.894509168984904,-16.109622433826626,23.142824,3.4995298,15.397377,91.10926,0.0597013,-126.157486,0.04748799,191.55784367432926,-65.15260409651947,509.9547,,,1.1562089,13061.590077036844,999.4298
