designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
Gaia DR3 100586763978318208,100586763978318208,31.358750395390306,22.181232819548054,23.770418500993507,-22.073116122607413,-144.70056026826825,1.5868977,9.417668,1.2515593,-4.312095,NOT_AVAILABLE,0,true,true,false,false,false,true,true,4662.9614,4.5591,0.3165,41.9459,1.0E-4,1.0E-4,0.0
Gaia DR3 103124230657005568,103124230657005568,36.23923930553835,25.550791825714505,31.753709587121104,483.1130157907227,-70.13086399963095,1.5878773,11.841381,2.5133028,8.132866,NOT_AVAILABLE,0,false,false,true,false,false,true,true,3254.3608,4.3267,-0.4153,31.4315,1.0E-4,1.0E-4,0.0
Gaia DR3 107774198474602368,107774198474602368,34.353505939597916,28.741464648683994,25.230631889461055,85.87906275155008,-71.14201493603882,0.9191679,7.622567,0.79357624,4.996837,NOT_AVAILABLE,0,false,false,true,false,false,true,true,5725.089,4.3811,-0.4555,39.5796,0.0,0.0,0.0
Gaia DR3 109991230528437376,109991230528437376,45.24783927543672,23.139480997225558,31.718077653772365,-45.55130888545083,-203.6702920608662,1.7879919,12.765166,2.5361385,-42.984356,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3214.4048,4.2421,-1.1324,31.5808,0.0014,9.0E-4,6.0E-4
Gaia DR3 111106135320354560,111106135320354560,50.345974948487324,24.763041344029844,21.06951569586096,-20.502343762401566,-93.292528163785,1.4217227,13.262367,2.5387163,-5.544092,NOT_AVAILABLE,0,true,true,true,false,false,false,true,,,,,,,
Gaia DR3 111812090503460224,111812090503460224,46.01147177778649,24.754712224572543,20.287161094543105,21.047764379455014,-131.91128961916263,1.2691873,13.788616,2.6706972,-25.564947,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 112807934504906112,112807934504906112,42.56599368863939,23.205155916802134,21.262331020110505,140.23031241398263,-175.3127371628301,0.8311476,17.139463,3.9400082,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 115687903353944064,115687903353944064,45.71609941884373,26.70861092976039,29.6366111137663,190.7753380951886,94.95947168455628,1.1519083,15.648,3.5763931,-34.679527,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 116261779701601152,116261779701601152,43.10429928301713,26.97395163924944,42.793278041158274,5.509774661337197,-231.3031231925858,1.2431937,10.263844,2.066864,-11.175013,NOT_AVAILABLE,0,true,true,true,false,false,true,true,3432.9287,4.0896,-0.9282,23.4096,2.0E-4,1.0E-4,1.0E-4
Gaia DR3 125355324978965632,125355324978965632,48.257233587606166,32.90110054186248,30.467183317859757,135.01632472133423,-179.37818582290052,1.5713316,12.715955,2.688016,3.216385,NOT_AVAILABLE,0,true,true,false,false,false,true,true,3064.3618,4.1344,-0.7525,32.8253,6.0E-4,4.0E-4,2.0E-4
Gaia DR3 6397856299125120,6397856299125120,43.34394291915119,6.132224590694776,22.178354889520357,193.06403820167657,-298.90749241905934,1.1219609,15.695479,3.3176918,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 8367803179074816,8367803179074816,44.031485207345426,7.92234863553417,21.351428366836643,186.06044504522694,-43.972962027107876,0.94850045,9.622882,1.1935358,35.431152,NOT_AVAILABLE,0,true,true,false,false,false,true,true,4723.402,4.5522,-0.0205,46.7658,0.0,0.0,0.0
Gaia DR3 12688815156948736,12688815156948736,51.07642600615255,9.267276561254272,29.839441889691937,-87.51060733024113,13.04617820573067,1.3436279,13.65822,2.7621899,15.956846,NOT_AVAILABLE,0,true,true,false,false,false,true,true,3138.8591,4.4719,-0.9684,33.2076,2.0E-4,1.0E-4,1.0E-4
Gaia DR3 13555539556582272,13555539556582272,48.401553622120964,7.707329544787526,25.191559293253018,-129.99352414680462,-302.1249751236306,1.1739396,11.170823,1.8225956,-50.435257,VARIABLE,0,false,false,false,true,false,false,true,,,,,,,
Gaia DR3 20284310200430464,20284310200430464,42.01088294765116,7.395464724794982,21.55432858988285,70.86250728740919,-332.59255648933225,1.0210024,18.964172,3.3802166,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 22338438439701760,22338438439701760,41.09502710372534,10.959491290481514,21.347276738553195,74.03536664878935,-57.90213731867272,1.6580791,13.606798,3.2390823,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,3003.0127,4.3835,0.0328,46.2992,9.0E-4,6.0E-4,4.0E-4
Gaia DR3 34510337101477248,34510337101477248,47.24805327979431,16.834437862895808,21.29457032043643,35.30136776670139,-7.585933698999262,1.2873235,15.652773,3.4629936,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,2962.6829,5.0276,0.0455,46.7304,9.0E-4,5.0E-4,4.0E-4
Gaia DR3 35395070299880576,35395070299880576,43.967331433756854,17.84693345249958,21.914351030127367,-115.75110121105918,-134.11524134429993,1.1305053,20.493586,2.4925137,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 35590199254428928,35590199254428928,44.783834844673265,17.803926215916622,31.442308620246383,181.0255810794327,-125.0687313906251,1.0991002,16.39537,4.1530333,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 36502278510879616,36502278510879616,56.846586160649466,11.478190723222003,20.48484319041311,52.32399449766431,236.29871335205695,2.0746655,10.674912,1.5058374,-2.7754328,NOT_AVAILABLE,0,true,true,false,false,false,true,true,4397.307,4.6429,0.0336,48.721,0.1028,0.0769,0.0407
Gaia DR3 36745992135453952,36745992135453952,58.433728178216235,11.683692179720722,21.074332018258414,13.429492501297457,-3.1228426517187335,1.7501488,19.524387,3.01787,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 36819384536253056,36819384536253056,58.15130299944611,12.07564310124806,23.595190917013415,104.76728654503347,-22.951899830533797,4.0667295,15.796514,3.6690474,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 36995924872102016,36995924872102016,57.134314785832736,12.43468336948219,35.85096109592,303.4063001989183,-480.059929725753,1.1564636,15.593134,3.6223536,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 39496867148963840,39496867148963840,57.23510605286923,13.826632748631228,21.89612240489779,69.2528115026046,-57.572507213488876,1.1754801,13.220195,2.5074987,20.36836,NOT_AVAILABLE,0,true,true,true,false,false,false,true,,,,,,,
Gaia DR3 39527339939738112,39527339939738112,57.75362515958014,14.227416751114406,24.979316098298924,70.12732315247736,-74.87811611565232,1.924458,12.493373,2.9423046,10.804808,NOT_AVAILABLE,0,true,true,true,false,false,false,true,,,,,,,
Gaia DR3 44894472808190720,44894472808190720,55.48193979938311,18.759809245175813,24.256051815843882,155.80825103551467,-28.50592294208692,1.3976413,12.231873,2.311596,33.90521,NOT_AVAILABLE,0,true,true,true,false,false,false,true,3245.4973,4.0482,-0.8979,41.2366,6.0E-4,4.0E-4,2.0E-4
Gaia DR3 48977371798954368,48977371798954368,64.76349608728894,19.54416507668267,23.15525128761623,124.0352746848689,-34.86756842243287,1.1786107,13.95013,2.952489,39.143173,NOT_AVAILABLE,0,true,true,true,false,false,false,true,,,,,,,
Gaia DR3 50327361624037120,50327361624037120,60.91239484352838,19.455837610969265,20.857863349249136,123.09422656758534,-26.75826544999285,2.8105798,14.791902,2.8605003,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 51902691204229888,51902691204229888,61.76434252937062,20.280598237539508,30.292770181983904,169.7678297522821,-46.29928112114628,1.1422267,14.657313,3.1981869,34.40454,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 56055649700514688,56055649700514688,50.23448043364822,18.091959280072256,32.36682893595538,250.73067336949794,21.20279064231063,1.1681736,14.075871,2.9576693,-23.60387,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3132.0771,5.0271,-0.1521,30.763,0.0,0.0,0.0
Gaia DR3 57142860543383936,57142860543383936,54.21316608169534,18.990511047479224,22.342288715891044,-51.994771030815215,-3.440120360303063,1.0857304,15.485751,3.1636276,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3057.385,5.079,-0.2414,44.9886,1.0E-4,1.0E-4,1.0E-4
Gaia DR3 57866609775353728,57866609775353728,51.7287404779253,19.797536677851927,31.35040099887194,153.76958948353237,-90.79803406259423,1.4132664,12.846782,2.6325855,25.75196,NOT_AVAILABLE,0,true,true,true,false,false,false,true,,,,,,,
Gaia DR3 60460465080107392,60460465080107392,48.25848892028184,20.729631633592096,23.221313264874908,-46.30914640442347,-63.26271668431903,0.97760546,8.480249,0.8363366,-4.6860814,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5622.9346,4.5231,-0.826,42.9991,0.0,0.0,0.0
Gaia DR3 66101646928253312,66101646928253312,60.602483576518544,24.68946213558827,33.117104657795046,146.2271359068501,-147.34613988719164,1.6036458,11.892882,2.3568249,10.161748,NOT_AVAILABLE,0,true,true,true,false,false,true,true,3234.544,4.1478,-0.8703,30.2577,0.001,7.0E-4,4.0E-4
Gaia DR3 67351757289092224,67351757289092224,58.17156507411793,25.804208580824763,22.51406756986467,139.86355441907648,-51.36820091414533,1.223709,10.5717125,1.6229076,35.315044,VARIABLE,0,true,true,true,true,false,false,true,,,,,,,
Gaia DR3 67696694700442624,67696694700442624,54.13100332615401,22.782286636889808,25.792730125826846,169.54245696260466,-44.491059117659745,1.2102064,12.968981,2.7551765,31.833488,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 72945213454830592,72945213454830592,34.74479851315343,11.945435242819451,25.02382310939368,-71.36031679492686,-68.57798158561269,1.4213794,13.234728,2.7921991,21.3794,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3036.6296,4.1627,-0.6436,39.9544,0.0,0.0,0.0
Gaia DR3 76173444017933184,76173444017933184,37.196440532336624,15.648214307435746,28.43851787358967,170.82832209237694,-9.611304977320415,1.2319666,11.544299,2.2581205,18.244024,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 77631950487658368,77631950487658368,32.052951540160656,15.145677999960954,38.16168517137689,273.3026947001247,4.682667391932058,1.4460993,13.195544,3.0644207,11.994682,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 79970302482305664,79970302482305664,32.284364030855215,16.162679698664167,20.479780704640902,87.15491294775046,24.711953858490013,1.0405407,11.026518,1.7339182,37.547527,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 80824382498943744,80824382498943744,33.253776132863855,18.061699808370527,36.77961709039075,128.98763101451976,-211.76422717176231,1.3519851,13.454219,3.0260868,0.7388734,NOT_AVAILABLE,0,true,true,true,false,false,false,true,,,,,,,
Gaia DR3 84625634714435968,84625634714435968,41.86480869932558,19.37111881367146,30.188027327656282,116.88672851278301,-158.4593378425061,1.0113575,7.192943,0.7786794,4.336181,NOT_AVAILABLE,0,false,false,true,false,false,true,true,5770.517,4.3732,-0.5283,33.0478,0.0,0.0,0.0
Gaia DR3 85787470611883008,85787470611883008,36.85299944390921,18.122950901712738,26.726000698594387,87.87047793804533,-88.2070753091288,0.9747368,15.50081,0.3052721,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,
Gaia DR3 85973326732317056,85973326732317056,35.67475445361969,18.411034687298933,28.650696831643934,261.8659460105998,86.47736939406533,1.1316617,8.571485,1.10113,42.08703,NOT_AVAILABLE,0,true,true,false,false,false,true,true,4917.0,4.5144,0.0344,34.8575,0.0,0.0,0.0
Gaia DR3 87046965477073920,87046965477073920,34.11712584322067,19.226664657389662,20.418549490213838,13.381138082354765,-37.75874335334218,1.7456795,14.038434,2.7070656,5.3898144,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3047.0867,4.2527,-0.7621,49.0486,2.0E-4,1.0E-4,1.0E-4
Gaia DR3 89308798334436096,89308798334436096,37.09239378590695,21.99592583001865,23.61921203798047,53.69697835183967,-17.64654465427178,29.04328,10.760443,2.008419,12.485062,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 91575682073264896,91575682073264896,25.486197023643665,17.057702420302117,23.5663534721126,-220.64843815941896,-59.27789129962213,1.187572,9.943638,1.3556004,-28.315088,NOT_AVAILABLE,0,true,true,false,false,false,true,true,4484.8623,4.6239,0.2357,42.0602,7.0E-4,5.0E-4,3.0E-4
Gaia DR3 93316174620198656,93316174620198656,32.37854720265497,19.687786617046324,28.353482241633493,249.67294583707837,-5.4540459925959865,1.0273429,16.608088,4.060604,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 94546596851142400,94546596851142400,30.871236671969736,21.571250318320814,40.47082546521607,353.3041660964205,-14.40704584876954,1.3539337,15.24001,3.7235727,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 97334889619799168,97334889619799168,27.85070481391559,21.39275062405243,59.114698701370486,-3.4810741131355556,-347.5345078314365,1.759771,12.493827,2.896985,-9.758129,NOT_AVAILABLE,0,false,false,true,false,false,true,true,3159.9453,4.9958,-0.0801,16.8766,0.0,0.0,0.0
Gaia DR3 102376253512512640,102376253512512640,38.21697180160157,25.36014448612242,21.70779143379573,112.97530907149422,-48.62315704348066,1.2288282,13.366763,2.5543528,50.88674,NOT_AVAILABLE,0,true,true,true,false,false,false,true,,,,,,,
Gaia DR3 107175484328716160,107175484328716160,32.79776793623648,27.127613686213756,32.55515030698815,170.06677254798555,-47.7491513409302,1.2547671,14.52348,3.075636,-9.068586,NOT_AVAILABLE,0,true,true,false,false,false,true,true,3082.977,5.0759,-0.2624,30.4894,1.0E-4,0.0,0.0
Gaia DR3 108759738849783424,108759738849783424,46.332179850521634,21.52281420934559,27.47556275156893,55.595372110430716,1.1030578804888393,24.893963,12.827303,2.6495953,-9.761634,NOT_AVAILABLE,0,true,true,true,false,false,false,true,,,,,,,
Gaia DR3 110835311863083520,110835311863083520,47.395240732342074,23.76296974412954,20.694611893795646,63.236897662346735,-28.298704431166897,1.0126824,16.647024,0.22842407,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,
Gaia DR3 116037371954842240,116037371954842240,43.91308317587121,26.87135846439827,44.50529072492505,282.50987183972245,-166.60186838336995,1.2352912,9.261382,1.737998,31.639198,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 116037376250217984,116037376250217984,43.90045918760501,26.87156938081576,44.52187417535088,276.92092791465586,-175.8892989293501,1.223797,12.485227,2.8291464,32.542038,NOT_AVAILABLE,0,true,true,false,false,false,true,true,3010.358,4.2577,-0.7039,22.4982,0.0,0.0,0.0
Gaia DR3 119219294181874048,119219294181874048,50.63272559170957,28.97454279147444,20.773468645199916,148.26384851282234,-45.217321482817795,1.4664371,13.823402,2.8646517,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 124782994817092736,124782994817092736,50.75744511692584,32.735559100819344,22.464015159231455,111.50595691211555,-71.12136651677636,1.2313626,13.825144,2.6896286,31.315268,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 125343608307015296,125343608307015296,48.2659766387684,32.89703250878096,25.462038547081168,185.9195335396562,-65.43335515437032,1.5139753,12.847094,2.6675987,28.582573,NOT_AVAILABLE,0,true,true,false,false,false,true,true,3091.3662,4.1223,-0.6678,39.5245,0.0151,0.0096,0.0062
Gaia DR3 126144258931133440,126144258931133440,39.74126925891593,25.221687293867063,30.39773521350895,211.97597423738114,-49.91107400720939,1.1561178,17.014189,3.8286152,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 129070265532645888,129070265532645888,44.44542807058347,29.661262280919345,24.185425595546004,187.48638709944925,-45.21382947383907,1.0551195,8.682147,1.0253363,26.312057,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5123.892,4.497,0.1507,41.0225,1.0E-4,1.0E-4,1.0E-4
Gaia DR3 129338683808717312,129338683808717312,43.60527766529331,30.097090581365702,21.306769294431056,-76.3174008404157,-168.5967126719699,1.2669271,15.06027,2.9200678,-59.72558,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3151.358,5.0547,-0.2745,46.1641,6.0E-4,4.0E-4,3.0E-4
Gaia DR3 131471770725205632,131471770725205632,37.04150283266956,29.66894665247706,20.410537048171843,-15.63220934609505,-86.09718621530367,1.1602521,5.2212815,0.40267086,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,7180.208,3.8434,-0.4254,49.2431,1.0E-4,1.0E-4,0.0
Gaia DR3 132592688469662208,132592688469662208,35.67053381378208,30.920824873876683,22.260671418868252,75.29288293999417,-65.13636858278231,1.5098958,12.8186655,2.7417126,4.6975036,NOT_AVAILABLE,0,true,true,true,false,false,false,true,,,,,,,
Gaia DR3 756571374829440,756571374829440,47.29336525491694,2.2690520361871953,26.10426721444276,500.69419918965434,101.94606570431424,0.946297,16.616676,3.9183216,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 9178383766474496,9178383766474496,51.42515428604668,5.863377050501083,39.77317495609276,-181.75804485801916,-166.17303245029117,1.3456784,13.900986,3.1676884,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 10584899656489600,10584899656489600,49.36045108722939,7.655137630235867,21.351315962028497,168.61135321157906,-6.511926875699346,2.0598037,12.036097,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 10584899657116672,10584899657116672,49.3606888568276,7.655782956901497,21.272281275292496,166.35672958126955,-6.3048898334079615,1.068295,7.2656646,0.7142348,31.39197,NOT_AVAILABLE,0,true,true,false,false,false,true,true,6009.3755,4.2639,-0.1202,46.921,0.0,0.0,0.0
Gaia DR3 11023119464589696,11023119464589696,50.40005666859358,8.340328019154672,20.484302833933,81.49324441179027,51.89722064293587,1.0260499,15.645367,3.1265173,43.03206,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3067.5193,5.0871,-0.2821,48.428,0.0,0.0,0.0
Gaia DR3 13434421479476352,13434421479476352,53.929843321887546,11.556106374560688,26.099686347205765,165.87081740450077,-8.939566169581054,1.5943671,12.37149,2.4955692,33.73701,NOT_AVAILABLE,0,false,false,false,false,false,false,true,3381.2036,4.6513,-0.1681,37.989,0.0,0.0,0.0
Gaia DR3 15400210830767488,15400210830767488,48.70180409066761,10.857972872172162,20.72502590843147,242.75680085239438,-53.88870367898335,1.0822992,14.857832,2.693843,20.023508,NOT_AVAILABLE,0,true,true,false,false,false,true,true,3175.9226,4.676,-1.0273,47.6368,0.0021,0.0013,9.0E-4
Gaia DR3 18478946467801088,18478946467801088,39.762451796848474,6.474317643979599,25.548531678351235,267.6588153344961,120.90808203603599,1.1306175,14.222479,2.9251919,15.428528,NOT_AVAILABLE,0,true,true,false,false,false,true,true,3148.045,4.9771,-0.0017,38.8829,1.0E-4,1.0E-4,1.0E-4
Gaia DR3 18614839233014784,18614839233014784,41.21300710054574,6.380928560222382,25.222897384220484,-10.221766344004692,-273.3210908894618,1.2548501,13.750706,2.6945143,-55.83212,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 21063108030685696,21063108030685696,43.714364259454925,9.598940914762903,28.850844606223735,-118.93364851711533,-301.1088222076361,1.1726699,14.050914,2.841199,-23.283813,NOT_AVAILABLE,0,true,true,false,false,false,true,true,3006.4504,4.4638,-0.7435,34.6516,0.0,0.0,0.0
Gaia DR3 24340923991956352,24340923991956352,36.54657675614524,10.636656621450712,28.31725645032313,83.9426954677596,-258.1660641741735,1.0363843,7.187089,0.73274374,-0.21373312,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5895.934,4.2947,-0.4546,35.2405,0.0,0.0,0.0
Gaia DR3 25405350031335296,25405350031335296,40.53593988048143,11.207863477489605,29.50905250789179,170.64085894005797,-293.64069006922625,0.9488143,16.104887,0.33060265,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,
